,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
1057,HGNNP,CocitationPubmed,1,20,0.24807780981063843,0.24807780981063843,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1058,HGNNP,CocitationPubmed,1,40,0.24807780981063843,0.24807780981063843,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1059,HGNNP,CocitationPubmed,1,60,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1060,HGNNP,CocitationPubmed,1,80,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1061,HGNNP,CocitationPubmed,1,100,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1062,HGNNP,CocitationPubmed,1,120,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1063,HGNNP,CocitationPubmed,1,140,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1064,HGNNP,CocitationPubmed,1,160,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1065,HGNNP,CocitationPubmed,1,180,0.2481287270784378,0.20759712159633636,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1066,HGNNP,CocitationPubmed,1,199,0.2481287270784378,0.2481287270784378,no dropout,0.5,"[375.8016357421875, 42072.32421875, 11867.0361328125, 9358.52734375, 7614.525390625, 7117.65673828125, 7220.24462890625, 6465.73681640625, 6014.39599609375, 5847.12109375, 5529.435546875, 5208.40966796875, 4911.84521484375, 4598.12939453125, 4277.77783203125, 3990.7724609375, 3673.578125, 3421.3447265625, 3103.732421875, 2829.514404296875]","[0.2452772557735443, 0.2452772557735443, 0.24807780981063843, 0.24802689254283905, 0.24807780981063843, 0.2481287270784378, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24558277428150177]"
1067,HGNNP,CocitationPubmed,1,0,0.21701715886592865,0.21701715886592865,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1068,HGNNP,CocitationPubmed,1,20,0.2278120070695877,0.2278120070695877,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1069,HGNNP,CocitationPubmed,1,40,0.2278120070695877,0.2267426997423172,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1070,HGNNP,CocitationPubmed,1,60,0.22791384160518646,0.22602984309196472,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1071,HGNNP,CocitationPubmed,1,80,0.22791384160518646,0.20759712159633636,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1072,HGNNP,CocitationPubmed,1,100,0.22842302918434143,0.22842302918434143,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1073,HGNNP,CocitationPubmed,1,120,0.22842302918434143,0.22704821825027466,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1074,HGNNP,CocitationPubmed,1,140,0.22842302918434143,0.227608323097229,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1075,HGNNP,CocitationPubmed,1,160,0.2300015240907669,0.22801567614078522,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1076,HGNNP,CocitationPubmed,1,180,0.2300015240907669,0.20759712159633636,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1077,HGNNP,CocitationPubmed,1,199,0.2300015240907669,0.230256125330925,dropnode,0.5,"[348.287109375, 12344.9462890625, 26410.306640625, 28650.623046875, 11626.2236328125, 11913.0341796875, 10847.96875, 10699.837890625, 10956.6123046875, 11076.9521484375, 9138.7431640625, 9811.453125, 8223.2412109375, 7196.171875, 7539.26171875, 9885.56640625, 7627.76171875, 6379.025390625, 8911.7685546875, 6268.587890625]","[0.21701715886592865, 0.22725190222263336, 0.2278120070695877, 0.2254188060760498, 0.2267426997423172, 0.22791384160518646, 0.22602984309196472, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.22842302918434143, 0.22546972334384918, 0.22704821825027466, 0.2262844294309616, 0.227608323097229, 0.2300015240907669, 0.22801567614078522, 0.22771017253398895, 0.20759712159633636, 0.20759712159633636]"
1078,HGNNP,CocitationPubmed,1,0,0.24446254968643188,0.24446254968643188,dropedge,0.5,"[380.6171569824219, 38030.4453125, 33825.07421875, 31983.958984375, 29622.251953125, 27045.107421875, 24505.318359375, 21966.71875, 20298.068359375, 18426.177734375, 16872.416015625, 15461.76171875, 13847.6328125, 12292.93359375, 11290.32421875, 10413.861328125, 9149.0791015625, 7885.88818359375, 7364.68798828125, 6629.28076171875]","[0.24446254968643188, 0.24410611391067505, 0.24578644335269928, 0.24700850248336792, 0.24563369154930115, 0.24690666794776917, 0.24624471366405487, 0.2442079484462738, 0.24481898546218872, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24629563093185425, 0.24298588931560516, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636]"
1079,HGNNP,CocitationPubmed,1,20,0.24578644335269928,0.24578644335269928,dropedge,0.5,"[380.6171569824219, 38030.4453125, 33825.07421875, 31983.958984375, 29622.251953125, 27045.107421875, 24505.318359375, 21966.71875, 20298.068359375, 18426.177734375, 16872.416015625, 15461.76171875, 13847.6328125, 12292.93359375, 11290.32421875, 10413.861328125, 9149.0791015625, 7885.88818359375, 7364.68798828125, 6629.28076171875]","[0.24446254968643188, 0.24410611391067505, 0.24578644335269928, 0.24700850248336792, 0.24563369154930115, 0.24690666794776917, 0.24624471366405487, 0.2442079484462738, 0.24481898546218872, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.24629563093185425, 0.24298588931560516, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636, 0.20759712159633636]"
